"GEO_ID","NAME","B25034_001E","B25034_001M","B25034_002E","B25034_002M","B25034_003E","B25034_003M","B25034_004E","B25034_004M","B25034_005E","B25034_005M","B25034_006E","B25034_006M","B25034_007E","B25034_007M","B25034_008E","B25034_008M","B25034_009E","B25034_009M","B25034_010E","B25034_010M","B25034_011E","B25034_011M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Built 2014 or later","Margin of Error!!Total:!!Built 2014 or later","Estimate!!Total:!!Built 2010 to 2013","Margin of Error!!Total:!!Built 2010 to 2013","Estimate!!Total:!!Built 2000 to 2009","Margin of Error!!Total:!!Built 2000 to 2009","Estimate!!Total:!!Built 1990 to 1999","Margin of Error!!Total:!!Built 1990 to 1999","Estimate!!Total:!!Built 1980 to 1989","Margin of Error!!Total:!!Built 1980 to 1989","Estimate!!Total:!!Built 1970 to 1979","Margin of Error!!Total:!!Built 1970 to 1979","Estimate!!Total:!!Built 1960 to 1969","Margin of Error!!Total:!!Built 1960 to 1969","Estimate!!Total:!!Built 1950 to 1959","Margin of Error!!Total:!!Built 1950 to 1959","Estimate!!Total:!!Built 1940 to 1949","Margin of Error!!Total:!!Built 1940 to 1949","Estimate!!Total:!!Built 1939 or earlier","Margin of Error!!Total:!!Built 1939 or earlier",
"1400000US17031490500","Census Tract 4905, Cook County, Illinois","834","95","0","12","0","12","6","8","0","12","0","12","15","21","110","50","353","87","62","38","288","85",
"1400000US17031490600","Census Tract 4906, Cook County, Illinois","630","130","0","12","0","12","28","30","8","11","0","12","43","40","187","54","280","125","24","22","60","47",
"1400000US17031490700","Census Tract 4907, Cook County, Illinois","1089","122","0","12","0","12","17","28","0","12","7","10","29","22","261","69","233","99","233","114","309","72",
"1400000US17031490800","Census Tract 4908, Cook County, Illinois","1531","129","0","12","0","12","9","13","34","36","0","12","159","88","279","131","246","66","274","108","530","145",
"1400000US17031490901","Census Tract 4909.01, Cook County, Illinois","1623","136","0","12","26","32","74","45","23","37","45","44","104","71","90","68","528","145","234","92","499","164",
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","2101","225","0","12","48","48","168","96","200","181","39","43","66","46","362","119","541","154","339","106","338","131",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","1680","211","0","12","0","12","196","143","7","12","0","12","146","80","144","92","167","102","186","97","834","175",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","1554","142","0","12","12","19","0","12","0","12","3","5","64","55","166","84","592","173","377","108","340","108",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","819","117","0","12","0","12","0","12","0","12","27","34","44","34","81","55","177","60","199","96","291","98",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","937","99","0","12","0","12","0","12","0","12","39","33","64","55","55","37","171","74","66","35","542","83",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","1553","188","19","20","120","80","15","20","0","12","84","71","97","70","85","61","12","18","333","162","788","150",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","1729","357","0","12","0","12","0","12","0","12","0","12","132","85","944","363","350","119","223","86","80","70",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","955","126","0","12","0","12","8","14","18","23","0","12","0","12","28","33","148","63","225","85","528","136",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","998","119","0","12","0","12","0","12","1","4","15","14","12","14","39","35","83","64","9","11","839","137",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","1414","287","0","12","0","12","0","12","7","13","0","12","13","17","45","27","151","66","295","122","903","258",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","1365","251","0","12","9","16","0","12","0","12","35","37","48","46","152","55","252","103","503","226","366","160",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","2109","229","19","31","13","19","0","12","8","13","20","32","63","64","75","50","420","127","980","274","511","179",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","612","61","0","12","0","12","0","12","17","25","0","12","3","5","37","30","41","30","115","58","399","79",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","1278","164","0","12","0","12","35","31","74","70","0","12","41","29","64","54","23","28","214","143","827","149",
"1400000US17031520300","Census Tract 5203, Cook County, Illinois","2106","234","0","17","0","17","0","17","0","17","25","23","32","28","195","98","203","110","547","171","1104","206",
"1400000US17031520400","Census Tract 5204, Cook County, Illinois","1490","314","0","12","0","12","0","12","0","12","12","20","18","20","81","50","408","304","297","91","674","113",
"1400000US17031520500","Census Tract 5205, Cook County, Illinois","1507","124","0","17","13","21","56","35","98","62","49","34","34","30","123","60","421","128","445","102","268","113",
"1400000US17031520600","Census Tract 5206, Cook County, Illinois","799","113","0","12","0","12","8","13","9","13","20","17","38","24","150","57","157","59","315","132","102","51",
"1400000US17031530100","Census Tract 5301, Cook County, Illinois","984","167","0","12","32","28","0","12","103","53","54","69","20","22","114","53","169","111","76","42","416","121",
"1400000US17031530200","Census Tract 5302, Cook County, Illinois","1855","210","0","12","0","12","55","44","20","33","85","77","50","48","129","87","150","91","174","106","1192","205",
"1400000US17031530300","Census Tract 5303, Cook County, Illinois","1657","190","81","118","0","12","37","44","42","48","0","12","119","56","833","163","280","131","90","68","175","89",
"1400000US17031530400","Census Tract 5304, Cook County, Illinois","825","127","0","12","38","55","104","99","29","26","24","21","98","51","122","57","202","52","125","45","83","46",
"1400000US17031530501","Census Tract 5305.01, Cook County, Illinois","2301","413","41","40","7","12","134","83","7","13","70","68","93","84","185","100","237","108","280","150","1247","390",
"1400000US17031530502","Census Tract 5305.02, Cook County, Illinois","630","113","0","12","0","12","0","12","5","9","40","32","33","32","87","38","251","101","93","35","121","80",
"1400000US17031530503","Census Tract 5305.03, Cook County, Illinois","1726","87","0","17","0","17","19","32","46","51","25","24","208","90","304","128","843","134","152","72","129","70",
"1400000US17031530600","Census Tract 5306, Cook County, Illinois","1232","128","0","12","0","12","0","12","29","38","53","47","98","57","195","99","409","133","189","89","259","124",
"1400000US17031540101","Census Tract 5401.01, Cook County, Illinois","1810","207","0","12","27","30","68","52","99","79","6","16","78","56","252","107","167","121","969","183","144","103",
"1400000US17031540102","Census Tract 5401.02, Cook County, Illinois","1381","159","12","18","9","14","9","15","28","35","25","39","205","88","358","126","73","51","634","116","28","27",
"1400000US17031550100","Census Tract 5501, Cook County, Illinois","2932","417","0","17","22","38","192","159","166","115","50","46","167","93","424","166","532","173","143","109","1236","442",
"1400000US17031550200","Census Tract 5502, Cook County, Illinois","1073","117","0","12","0","12","0","12","27","36","11","17","38","37","307","79","362","105","82","64","246","114",
"1400000US17031560100","Census Tract 5601, Cook County, Illinois","348","70","0","12","0","12","15","12","28","33","10","12","50","35","68","43","99","34","41","36","37","31",
"1400000US17031560200","Census Tract 5602, Cook County, Illinois","578","94","13","19","0","12","0","12","0","12","20","25","34","32","90","53","278","72","30","22","113","59",
"1400000US17031560300","Census Tract 5603, Cook County, Illinois","1042","130","0","12","0","12","0","12","18","19","58","54","43","28","102","61","660","129","70","35","91","60",
"1400000US17031560400","Census Tract 5604, Cook County, Illinois","462","55","0","12","0","12","15","23","52","28","0","12","26","28","137","49","224","56","8","17","0","12",
"1400000US17031560700","Census Tract 5607, Cook County, Illinois","1308","177","0","12","0","12","23","25","36","41","109","67","129","72","314","96","236","78","129","74","332","163",
"1400000US17031560800","Census Tract 5608, Cook County, Illinois","2063","207","0","17","23","28","65","84","28","33","248","208","165","75","178","89","695","186","238","123","423","164",
"1400000US17031560900","Census Tract 5609, Cook County, Illinois","1896","178","0","17","0","17","27","25","36","49","33","28","46","35","470","170","873","165","288","108","123","82",
"1400000US17031561000","Census Tract 5610, Cook County, Illinois","2266","330","0","17","0","17","152","101","100","79","25","29","115","67","370","268","980","197","240","149","284","173",
"1400000US17031561100","Census Tract 5611, Cook County, Illinois","2242","283","0","17","0","17","30","29","153","179","70","78","169","92","379","134","1230","220","124","79","87","51",
"1400000US17031570100","Census Tract 5701, Cook County, Illinois","447","61","0","12","0","12","0","12","0","12","50","32","53","35","73","50","165","52","30","25","76","37",
"1400000US17031570200","Census Tract 5702, Cook County, Illinois","771","260","0","12","0","12","0","12","0","12","0","12","35","26","87","55","442","279","162","65","45","39",
"1400000US17031570300","Census Tract 5703, Cook County, Illinois","1914","274","0","17","0","17","0","17","0","17","89","54","186","98","122","73","604","229","331","190","582","108",
"1400000US17031570400","Census Tract 5704, Cook County, Illinois","604","131","0","12","19","22","0","12","0","12","0","12","18","17","100","44","53","38","80","46","334","140",
"1400000US17031570500","Census Tract 5705, Cook County, Illinois","802","132","0","12","0","12","68","38","84","110","0","12","120","64","113","46","194","85","37","24","186","75",
"1400000US17031580100","Census Tract 5801, Cook County, Illinois","997","124","58","65","21","21","118","54","100","50","34","29","33","30","88","54","123","56","5","8","417","118",
"1400000US17031580200","Census Tract 5802, Cook County, Illinois","935","142","0","12","0","12","11","15","0","12","95","60","44","32","70","44","78","52","88","57","549","167",
"1400000US17031580300","Census Tract 5803, Cook County, Illinois","748","139","0","12","0","12","70","39","16","19","27","32","31","30","95","49","44","37","70","55","395","154",
"1400000US17031580400","Census Tract 5804, Cook County, Illinois","1503","163","0","12","0","12","0","12","78","61","51","42","60","49","177","94","300","105","227","94","610","179",
"1400000US17031580501","Census Tract 5805.01, Cook County, Illinois","1604","186","0","12","8","12","11","21","74","51","37","52","201","131","108","76","167","89","90","60","908","177",
"1400000US17031580502","Census Tract 5805.02, Cook County, Illinois","1479","187","0","17","0","17","30","39","15","26","0","17","142","154","50","57","0","17","137","92","1105","146",
"1400000US17031580600","Census Tract 5806, Cook County, Illinois","1674","270","0","12","0","12","31","40","10","15","46","44","81","58","455","248","231","86","96","63","724","163",
"1400000US17031580700","Census Tract 5807, Cook County, Illinois","1805","262","0","17","0","17","113","132","55","47","77","53","79","58","124","77","176","122","88","60","1093","243",
"1400000US17031580800","Census Tract 5808, Cook County, Illinois","564","119","0","12","0","12","3","7","0","12","0","12","0","12","32","31","80","52","23","21","426","132",
"1400000US17031590500","Census Tract 5905, Cook County, Illinois","792","108","0","12","11","11","111","79","18","14","0","12","36","29","60","34","19","19","63","55","474","91",
"1400000US17031590600","Census Tract 5906, Cook County, Illinois","1402","276","0","12","38","31","0","12","32","29","67","52","231","260","117","81","96","69","61","46","760","176",
"1400000US17031590700","Census Tract 5907, Cook County, Illinois","1087","250","11","11","0","12","75","35","61","31","8","12","47","37","34","33","52","29","36","21","763","251",
"1400000US17031600400","Census Tract 6004, Cook County, Illinois","1633","252","12","18","0","12","255","96","82","44","13","20","45","58","136","180","103","74","40","37","947","131",
"1400000US17031600600","Census Tract 6006, Cook County, Illinois","1241","279","17","28","32","33","79","60","70","68","0","12","70","47","11","17","61","52","74","85","827","289",
"1400000US17031600700","Census Tract 6007, Cook County, Illinois","1292","393","35","50","65","45","137","84","13","19","10","15","15","26","41","43","16","19","308","380","652","97",
"1400000US17031600900","Census Tract 6009, Cook County, Illinois","1415","128","29","27","21","30","114","70","137","57","31","33","19","29","90","64","130","101","28","27","816","104",
"1400000US17031610300","Census Tract 6103, Cook County, Illinois","2167","451","0","17","0","17","212","294","81","59","0","17","266","151","187","161","73","69","459","132","889","310",
"1400000US17031610400","Census Tract 6104, Cook County, Illinois","670","82","0","12","0","12","0","12","0","12","41","39","3","4","15","22","24","27","104","55","483","97",
"1400000US17031610800","Census Tract 6108, Cook County, Illinois","629","82","0","12","0","12","9","10","11","14","9","13","27","24","39","26","20","19","0","12","514","87",
"1400000US17031611200","Census Tract 6112, Cook County, Illinois","885","111","6","9","0","12","50","54","24","29","0","12","12","19","34","36","133","52","114","56","512","123",
"1400000US17031611300","Census Tract 6113, Cook County, Illinois","1151","322","0","12","0","12","85","72","0","12","0","12","39","36","91","76","92","62","87","57","757","322",
